#SwissprotGeneID	Database_ID	E_value	Identity	Score	Annotation
T3_Unigene_BMK.2185	sp|P51091|LDOX_MALDO	1.35393e-67	132/343(38.48)	223	Leucoanthocyanidin dioxygenase OS=Malus domestica GN=ANS PE=2 SV=1
T3_Unigene_BMK.2221	sp|Q9T0I5|PRP4_ARATH	4.54821e-17	75/217(34.56)	84	Proline-rich protein 4 OS=Arabidopsis thaliana GN=PRP4 PE=2 SV=1
T3_Unigene_BMK.2223	sp|P24465|C71A1_PERAE	3.88475e-69	111/208(53.37)	222	Cytochrome P450 71A1 OS=Persea americana GN=CYP71A1 PE=1 SV=2
T3_Unigene_BMK.2380	sp|Q99685|MGLL_HUMAN	1.14122e-07	32/88(36.36)	54	Monoglyceride lipase OS=Homo sapiens GN=MGLL PE=1 SV=2
T3_Unigene_BMK.23946	sp|A3A2W2|CSPLO_ORYSJ	1.1751e-08	43/124(34.68)	54	CASP-like protein Os02g0134500 OS=Oryza sativa subsp. japonica GN=Os02g0134500 PE=2 SV=2
T3_Unigene_BMK.240	sp|Q17RH7|TPRXL_HUMAN	1.95089e-11	70/254(27.56)	68	Putative protein TPRXL OS=Homo sapiens GN=TPRXL PE=5 SV=2
T3_Unigene_BMK.244	sp|Q8L803|RK9_WHEAT	6.74674e-124	187/199(93.97)	356	50S ribosomal protein L9, chloroplastic OS=Triticum aestivum GN=RPL9 PE=2 SV=1
T3_Unigene_BMK.2528	sp|O65351|SUBL_ARATH	3.11044e-128	296/789(37.52)	405	Subtilisin-like protease OS=Arabidopsis thaliana GN=ARA12 PE=1 SV=1
T3_Unigene_BMK.2592	sp|Q945M9|NFYA9_ARATH	1.03072e-29	71/203(34.98)	98	Nuclear transcription factor Y subunit A-9 OS=Arabidopsis thaliana GN=NFYA9 PE=2 SV=1
T3_Unigene_BMK.2634	sp|C5WUP3|CSPL4_SORBI	1.35954e-96	142/195(72.82)	288	CASP-like protein Sb01g044070 OS=Sorghum bicolor GN=Sb01g044070 PE=3 SV=1
T3_Unigene_BMK.2700	sp|Q0JKM9|MAN1_ORYSJ	0	327/429(76.22)	661	Mannan endo-1,4-beta-mannosidase 1 OS=Oryza sativa subsp. japonica GN=MAN1 PE=2 SV=2
T1_Unigene_BMK.19643	sp|Q7G794|LOX3_ORYSJ	5.30412e-92	134/176(76.14)	288	Putative linoleate 9S-lipoxygenase 3 OS=Oryza sativa subsp. japonica GN=Os03g0700400 PE=3 SV=1
T3_Unigene_BMK.2855	sp|Q55750|MFD_SYNY3	1.73989e-36	84/204(41.18)	145	Transcription-repair-coupling factor OS=Synechocystis sp. (strain PCC 6803 / Kazusa) GN=mfd PE=3 SV=1
T3_Unigene_BMK.2970	sp|Q8GT75|NIP1_ARATH	1.11854e-71	106/196(54.08)	228	NEP1-interacting protein 1 OS=Arabidopsis thaliana GN=NIP1 PE=1 SV=2
T3_Unigene_BMK.305	sp|Q2QYL3|NLTP3_ORYSJ	3.89613e-51	76/114(66.67)	166	Non-specific lipid-transfer protein 3 OS=Oryza sativa subsp. japonica GN=LTP110-A PE=2 SV=1
T1_Unigene_BMK.20150	sp|P42813|RNS1_ARATH	8.28248e-80	121/248(48.79)	246	Ribonuclease 1 OS=Arabidopsis thaliana GN=RNS1 PE=1 SV=1
T3_Unigene_BMK.3074	sp|Q6Z2T6|CHLP_ORYSJ	0	423/463(91.36)	848	Geranylgeranyl diphosphate reductase, chloroplastic OS=Oryza sativa subsp. japonica GN=CHLP PE=2 SV=1
T3_Unigene_BMK.3086	sp|Q0D3N0|PER2_ORYSJ	2.02866e-74	110/185(59.46)	234	Peroxidase 2 OS=Oryza sativa subsp. japonica GN=PRX112 PE=2 SV=1
T3_Unigene_BMK.3099	sp|Q949R4|DIOXL_ARATH	2.60725e-115	165/264(62.50)	341	4,5-DOPA dioxygenase extradiol-like protein OS=Arabidopsis thaliana GN=At4g15093 PE=2 SV=1
T3_Unigene_BMK.33472	sp|Q9SD62|Y3471_ARATH	1.15223e-23	59/135(43.70)	102	Putative receptor-like protein kinase At3g47110 OS=Arabidopsis thaliana GN=At3g47110 PE=3 SV=1
T3_Unigene_BMK.33864	sp|Q9LVM5|TTHL_ARATH	4.54154e-38	75/146(51.37)	141	Uric acid degradation bifunctional protein TTL OS=Arabidopsis thaliana GN=TTL PE=1 SV=1
T3_Unigene_BMK.3388	sp|P25776|ORYA_ORYSJ	0	385/463(83.15)	806	Oryzain alpha chain OS=Oryza sativa subsp. japonica GN=Os04g0650000 PE=1 SV=2
T3_Unigene_BMK.3486	sp|Q5Z9N5|FON1_ORYSJ	0	447/554(80.69)	867	Leucine-rich repeat receptor-like kinase protein FLORAL ORGAN NUMBER1 OS=Oryza sativa subsp. japonica GN=FON1 PE=1 SV=1
T3_Unigene_BMK.35749	sp|P60098|RT12_WHEAT	1.16029e-78	125/125(100.00)	258	Ribosomal protein S12, mitochondrial OS=Triticum aestivum GN=RPS12 PE=2 SV=1
T3_Unigene_BMK.3627	sp|A8QW51|OMT2_SORBI	1.08554e-155	223/363(61.43)	451	Probable O-methyltransferase 2 OS=Sorghum bicolor GN=OMT2 PE=2 SV=1
T3_Unigene_BMK.363	sp|Q8LJJ9|STAD1_ORYSJ	0	323/382(84.55)	646	Acyl-[acyl-carrier-protein] desaturase 1, chloroplastic OS=Oryza sativa subsp. japonica GN=Os01g0880800 PE=2 SV=1
T3_Unigene_BMK.3700	sp|P46225|TPIC_SECCE	0	268/298(89.93)	522	Triosephosphate isomerase, chloroplastic OS=Secale cereale PE=1 SV=1
T3_Unigene_BMK.37284	sp|D2YZP9|BISS_ZINOF	1.59277e-133	208/534(38.95)	405	(S)-beta-bisabolene synthase OS=Zingiber officinale GN=TPS1 PE=1 SV=1
T3_Unigene_BMK.37378	sp|Q9LLL8|XSP1_ARATH	5.11092e-137	296/807(36.68)	430	Xylem serine proteinase 1 OS=Arabidopsis thaliana GN=XSP1 PE=2 SV=1
T3_Unigene_BMK.37384	sp|P49572|TRPC_ARATH	2.39415e-134	198/326(60.74)	397	Indole-3-glycerol phosphate synthase, chloroplastic OS=Arabidopsis thaliana GN=At2g04400 PE=2 SV=2
T3_Unigene_BMK.374	sp|Q02921|NO93_SOYBN	2.42716e-29	55/84(65.48)	114	Early nodulin-93 OS=Glycine max PE=2 SV=1
T3_Unigene_BMK.37606	sp|A2YIW7|TRXH_ORYSI	4.11889e-60	90/118(76.27)	188	Thioredoxin H-type OS=Oryza sativa subsp. indica GN=TRXH PE=1 SV=1
T3_Unigene_BMK.3782	sp|O82290|SKL2_ARATH	4.5843e-133	194/313(61.98)	392	Probable inactive shikimate kinase like 2, chloroplastic OS=Arabidopsis thaliana GN=SKL2 PE=2 SV=2
T3_Unigene_BMK.3914	sp|P13728|SGS3_DROYA	4.81366e-10	47/166(28.31)	60	Salivary glue protein Sgs-3 OS=Drosophila yakuba GN=Sgs3 PE=2 SV=3
T3_Unigene_BMK.4104	sp|Q84TC2|BX6_MAIZE	5.45818e-93	171/354(48.31)	289	DIBOA-glucoside dioxygenase BX6 OS=Zea mays GN=BX6 PE=1 SV=1
T3_Unigene_BMK.4125	sp|Q7Y1Z0|CHI5_ORYSJ	1.29747e-139	190/289(65.74)	402	Chitinase 5 OS=Oryza sativa subsp. japonica GN=Cht5 PE=2 SV=1
T3_Unigene_BMK.4233	sp|A3BMZ5|BGL26_ORYSJ	0	378/453(83.44)	816	Beta-glucosidase 26 OS=Oryza sativa subsp. japonica GN=BGLU26 PE=1 SV=1
T3_Unigene_BMK.4235	sp|Q10MX1|P2C32_ORYSJ	5.60265e-109	187/314(59.55)	342	Probable protein phosphatase 2C 32 OS=Oryza sativa subsp. japonica GN=Os03g0292100 PE=2 SV=1
T3_Unigene_BMK.44293	sp|Q9SN46|LRX5_ARATH	7.23081e-06	33/108(30.56)	40	Leucine-rich repeat extensin-like protein 5 OS=Arabidopsis thaliana GN=LRX5 PE=2 SV=2
T3_Unigene_BMK.45320	sp|P12948|DHN3_HORVU	1.57236e-46	72/78(92.31)	149	Dehydrin DHN3 OS=Hordeum vulgare GN=DHN3 PE=2 SV=1
T3_Unigene_BMK.4607	sp|Q94AA4|K6PF3_ARATH	0	304/414(73.43)	640	6-phosphofructokinase 3 OS=Arabidopsis thaliana GN=PFK3 PE=1 SV=1
T3_Unigene_BMK.463	sp|P28284|ICP0_HHV2H	1.60545e-07	58/182(31.87)	56	E3 ubiquitin-protein ligase ICP0 OS=Human herpesvirus 2 (strain HG52) GN=RL2 PE=3 SV=1
T3_Unigene_BMK.47413	sp|Q9NAX4|SP65_DICDI	6.65038e-08	45/135(33.33)	53	Spore coat protein SP65 OS=Dictyostelium discoideum GN=cotE PE=1 SV=1
T3_Unigene_BMK.4814	sp|P13983|EXTN_TOBAC	3.00734e-11	113/459(24.62)	70	Extensin OS=Nicotiana tabacum GN=HRGPNT3 PE=2 SV=1
T3_Unigene_BMK.48388	sp|Q9M069|E137_ARATH	1.03901e-21	43/98(43.88)	94	Glucan endo-1,3-beta-glucosidase 7 OS=Arabidopsis thaliana GN=At4g34480 PE=1 SV=2
T1_Unigene_BMK.21826	sp|Q9LHE3|ASPG2_ARATH	3.65235e-10	63/223(28.25)	65	Protein ASPARTIC PROTEASE IN GUARD CELL 2 OS=Arabidopsis thaliana GN=ASPG2 PE=2 SV=1
T3_Unigene_BMK.50080	sp|P31862|IBBWP_MAIZE	1.26763e-08	42/102(41.18)	55	Bowman-Birk type wound-induced proteinase inhibitor WIP1 OS=Zea mays GN=WIP1 PE=2 SV=1
T3_Unigene_BMK.50471	sp|Q75K78|CKX9_ORYSJ	3.81695e-52	83/106(78.30)	176	Cytokinin dehydrogenase 9 OS=Oryza sativa subsp. japonica GN=CKX9 PE=2 SV=1
T3_Unigene_BMK.5152	sp|P42761|GSTFA_ARATH	1.6345e-40	82/241(34.02)	147	Glutathione S-transferase F10 OS=Arabidopsis thaliana GN=GSTF10 PE=1 SV=3
T3_Unigene_BMK.51873	sp|Q5Z6F5|P2C59_ORYSJ	1.29689e-162	227/247(91.90)	456	Probable protein phosphatase 2C 59 OS=Oryza sativa subsp. japonica GN=Os06g0698300 PE=2 SV=1
T3_Unigene_BMK.5246	sp|Q5E9D6|HDHD3_BOVIN	6.14579e-30	72/212(33.96)	120	Haloacid dehalogenase-like hydrolase domain-containing protein 3 OS=Bos taurus GN=HDHD3 PE=2 SV=1
T3_Unigene_BMK.5255	sp|Q9LS40|ASPG1_ARATH	1.23859e-18	46/125(36.80)	85	Protein ASPARTIC PROTEASE IN GUARD CELL 1 OS=Arabidopsis thaliana GN=ASPG1 PE=1 SV=1
T3_Unigene_BMK.5256	sp|Q9LHE3|ASPG2_ARATH	1.39038e-58	108/285(37.89)	200	Protein ASPARTIC PROTEASE IN GUARD CELL 2 OS=Arabidopsis thaliana GN=ASPG2 PE=2 SV=1
T3_Unigene_BMK.52676	sp|P31862|IBBWP_MAIZE	6.34512e-06	36/100(36.00)	46	Bowman-Birk type wound-induced proteinase inhibitor WIP1 OS=Zea mays GN=WIP1 PE=2 SV=1
T3_Unigene_BMK.53102	sp|P31862|IBBWP_MAIZE	2.83528e-08	39/101(38.61)	53	Bowman-Birk type wound-induced proteinase inhibitor WIP1 OS=Zea mays GN=WIP1 PE=2 SV=1
T1_Unigene_BMK.21998	sp|P08640|MUC1_YEAST	2.53142e-14	68/300(22.67)	60	Flocculation protein FLO11 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=MUC1 PE=1 SV=2
T1_Unigene_BMK.22053	sp|B6TYV8|CNR2_MAIZE	2.47117e-07	25/41(60.98)	50	Cell number regulator 2 OS=Zea mays GN=CNR2 PE=2 SV=1
T3_Unigene_BMK.5335	sp|Q7XJ60|EB1A_ARATH	1.0475e-112	168/274(61.31)	334	Microtubule-associated protein RP/EB family member 1A OS=Arabidopsis thaliana GN=EB1A PE=1 SV=1
T3_Unigene_BMK.53385	sp|Q9SZN7|HIP26_ARATH	2.91327e-24	43/98(43.88)	92	Heavy metal-associated isoprenylated plant protein 26 OS=Arabidopsis thaliana GN=HIPP26 PE=1 SV=1
T3_Unigene_BMK.53572	sp|Q6K548|VDAC1_ORYSJ	1.92146e-14	74/278(26.62)	77	Mitochondrial outer membrane protein porin 1 OS=Oryza sativa subsp. japonica GN=VDAC1 PE=1 SV=3
T3_Unigene_BMK.5382	sp|Q94AG2|SERK1_ARATH	0	413/481(85.86)	827	Somatic embryogenesis receptor kinase 1 OS=Arabidopsis thaliana GN=SERK1 PE=1 SV=2
T3_Unigene_BMK.54195	sp|P24397|HY6H_HYONI	6.84124e-34	71/179(39.66)	125	Hyoscyamine 6-dioxygenase OS=Hyoscyamus niger GN=H6H PE=1 SV=1
T3_Unigene_BMK.5500	sp|Q9SJL9|XTH32_ARATH	4.53045e-132	179/294(60.88)	387	Probable xyloglucan endotransglucosylase/hydrolase protein 32 OS=Arabidopsis thaliana GN=XTH32 PE=2 SV=1
T3_Unigene_BMK.5609	sp|P41344|FENR1_ORYSJ	0	297/365(81.37)	583	Ferredoxin--NADP reductase, leaf isozyme, chloroplastic OS=Oryza sativa subsp. japonica GN=Os06g0107700 PE=2 SV=1
T3_Unigene_BMK.56314	sp|P21997|SSGP_VOLCA	1.45095e-15	38/83(45.78)	76	Sulfated surface glycoprotein 185 OS=Volvox carteri PE=1 SV=1
T3_Unigene_BMK.5670	sp|Q01IS7|INV2_ORYSI	0	478/598(79.93)	991	Beta-fructofuranosidase, insoluble isoenzyme 2 OS=Oryza sativa subsp. indica GN=CIN2 PE=2 SV=2
T3_Unigene_BMK.5732	sp|P37707|B2_DAUCA	8.18974e-94	146/211(69.19)	287	B2 protein OS=Daucus carota PE=2 SV=1
T3_Unigene_BMK.57346	sp|P81713|IBB3_WHEAT	3.7947e-30	47/69(68.12)	111	Bowman-Birk type trypsin inhibitor OS=Triticum aestivum PE=1 SV=1
T3_Unigene_BMK.57349	sp|Q9LHA8|MD37C_ARATH	8.45216e-47	77/85(90.59)	160	Probable mediator of RNA polymerase II transcription subunit 37c OS=Arabidopsis thaliana GN=MED37C PE=1 SV=1
T3_Unigene_BMK.57365	sp|Q8W453|DIR1_ARATH	6.23652e-06	30/101(29.70)	47	Putative lipid-transfer protein DIR1 OS=Arabidopsis thaliana GN=DIR1 PE=1 SV=1
T3_Unigene_BMK.57402	sp|P28968|GP2_EHV1B	4.09325e-24	84/213(39.44)	102	Glycoprotein gp2 OS=Equine herpesvirus 1 (strain Ab4p) GN=EUs4 PE=4 SV=1
T3_Unigene_BMK.5748	sp|Q2IIK1|LON_ANADE	4.51877e-07	65/247(26.32)	55	Lon protease OS=Anaeromyxobacter dehalogenans (strain 2CP-C) GN=lon PE=3 SV=1
T3_Unigene_BMK.586	sp|P27525|CB4B_SOLLC	2.08628e-141	198/256(77.34)	405	Chlorophyll a-b binding protein CP24 10B, chloroplastic OS=Solanum lycopersicum GN=CAP10B PE=3 SV=1
T3_Unigene_BMK.5865	sp|A3AZ88|MT2C_ORYSJ	4.34654e-26	45/69(65.22)	97	Metallothionein-like protein 2C OS=Oryza sativa subsp. japonica GN=MT2C PE=2 SV=1
T3_Unigene_BMK.59023	sp|Q38857|XTH22_ARATH	1.21664e-37	59/115(51.30)	130	Xyloglucan endotransglucosylase/hydrolase protein 22 OS=Arabidopsis thaliana GN=XTH22 PE=1 SV=1
T3_Unigene_BMK.5912	sp|P09315|G3PA_MAIZE	0	352/386(91.19)	696	Glyceraldehyde-3-phosphate dehydrogenase A, chloroplastic OS=Zea mays GN=GAPA PE=2 SV=1
T3_Unigene_BMK.5913	sp|P09043|G3PA_TOBAC	6.19703e-10	24/24(100.00)	58	Glyceraldehyde-3-phosphate dehydrogenase A, chloroplastic (Fragment) OS=Nicotiana tabacum GN=GAPA PE=2 SV=1
T3_Unigene_BMK.59711	sp|P42815|RNS3_ARATH	3.32431e-34	52/106(49.06)	121	Ribonuclease 3 OS=Arabidopsis thaliana GN=RNS3 PE=2 SV=1
T3_Unigene_BMK.59761	sp|Q5UR45|YL572_MIMIV	1.93395e-07	27/56(48.21)	53	Putative AAA family ATPase L572 OS=Acanthamoeba polyphaga mimivirus GN=MIMI_L572 PE=3 SV=1
T3_Unigene_BMK.60065	sp|Q84TB6|ADF3_ORYSJ	7.97168e-62	97/150(64.67)	194	Actin-depolymerizing factor 3 OS=Oryza sativa subsp. japonica GN=ADF3 PE=1 SV=1
T3_Unigene_BMK.60092	sp|Q7DNA1|CHI2_ORYSJ	1.61991e-104	137/171(80.12)	308	Chitinase 2 OS=Oryza sativa subsp. japonica GN=Cht2 PE=1 SV=1
T3_Unigene_BMK.6015	sp|Q940M2|AGT21_ARATH	0	346/436(79.36)	746	Alanine--glyoxylate aminotransferase 2 homolog 1, mitochondrial OS=Arabidopsis thaliana GN=AGT2 PE=1 SV=1
T3_Unigene_BMK.60624	sp|Q0E4A8|HS189_ORYSJ	1.48399e-41	69/87(79.31)	141	18.9 kDa heat shock protein OS=Oryza sativa subsp. japonica GN=HSP18.9 PE=2 SV=1
T3_Unigene_BMK.60722	sp|P98088|MUC5A_HUMAN	2.08016e-06	49/157(31.21)	52	Mucin-5AC (Fragments) OS=Homo sapiens GN=MUC5AC PE=1 SV=3
T3_Unigene_BMK.60789	sp|Q8S9L6|CRK29_ARATH	5.79879e-10	35/97(36.08)	60	Cysteine-rich receptor-like protein kinase 29 OS=Arabidopsis thaliana GN=CRK29 PE=2 SV=1
T3_Unigene_BMK.61085	sp|Q8BTI8|SRRM2_MOUSE	8.0494e-10	53/149(35.57)	62	Serine/arginine repetitive matrix protein 2 OS=Mus musculus GN=Srrm2 PE=1 SV=3
T3_Unigene_BMK.61208	sp|Q69LA1|PROT2_ORYSJ	0	325/425(76.47)	684	Probable proline transporter 2 OS=Oryza sativa subsp. japonica GN=LOC_Os07g01090 PE=2 SV=1
T3_Unigene_BMK.613	sp|Q84MC0|UGPI4_ARATH	2.39945e-57	89/162(54.94)	188	Uncharacterized GPI-anchored protein At3g06035 OS=Arabidopsis thaliana GN=At3g06035 PE=2 SV=1
T3_Unigene_BMK.6152	sp|Q40024|BADH_HORVU	0	397/423(93.85)	783	Betaine aldehyde dehydrogenase OS=Hordeum vulgare PE=2 SV=1
T3_Unigene_BMK.61712	sp|P26154|CR14_HORVU	1.41271e-20	47/78(60.26)	84	Cold-regulated protein BLT14 OS=Hordeum vulgare GN=BLT14 PE=2 SV=1
T3_Unigene_BMK.61938	sp|A3C5A7|GRP2_ORYSJ	2.29281e-101	145/188(77.13)	293	Glycine-rich cell wall structural protein 2 OS=Oryza sativa subsp. japonica GN=GRP0.9 PE=2 SV=1
T3_Unigene_BMK.61965	sp|Q9T0J1|CRK26_ARATH	2.9776e-42	112/318(35.22)	169	Cysteine-rich receptor-like protein kinase 26 OS=Arabidopsis thaliana GN=CRK26 PE=2 SV=1
T3_Unigene_BMK.62005	sp|Q9ASX2|TRNH1_ARATH	7.17713e-90	139/261(53.26)	274	Tropinone reductase homolog At1g07440 OS=Arabidopsis thaliana GN=At1g07440 PE=1 SV=1
T3_Unigene_BMK.6217	sp|Q9ZW95|C7352_ARATH	2.38314e-99	185/516(35.85)	315	Cytokinin hydroxylase OS=Arabidopsis thaliana GN=CYP735A2 PE=1 SV=1
T3_Unigene_BMK.62252	sp|P29250|LOX2_ORYSJ	3.69146e-70	106/143(74.13)	229	Linoleate 9S-lipoxygenase 2 OS=Oryza sativa subsp. japonica GN=LOX1.1 PE=2 SV=2
T3_Unigene_BMK.62344	sp|P20159|DEF2_WHEAT	9.40251e-30	44/47(93.62)	107	Defensin-like protein 2 OS=Triticum aestivum PE=1 SV=1
T3_Unigene_BMK.62395	sp|Q9FIA1|GDL87_ARATH	2.72984e-48	125/373(33.51)	173	GDSL esterase/lipase At5g55050 OS=Arabidopsis thaliana GN=At5g55050 PE=2 SV=1
T3_Unigene_BMK.62457	sp|Q9ZPX9|KIC_ARATH	8.88493e-37	68/106(64.15)	131	Calcium-binding protein KIC OS=Arabidopsis thaliana GN=KIC PE=1 SV=2
T3_Unigene_BMK.62471	sp|P20143|PSAH_HORVU	1.913e-90	134/143(93.71)	268	Photosystem I reaction center subunit VI, chloroplastic OS=Hordeum vulgare GN=PSAH PE=1 SV=1
T3_Unigene_BMK.62550	sp|P21260|YPRO_OWEFU	4.55242e-13	30/55(54.55)	67	Uncharacterized proline-rich protein (Fragment) OS=Owenia fusiformis PE=4 SV=1
T3_Unigene_BMK.62708	sp|Q41001|BCP_PEA	5.76334e-33	66/135(48.89)	121	Blue copper protein OS=Pisum sativum PE=2 SV=1
T3_Unigene_BMK.62824	sp|P60412|KR10B_HUMAN	2.6633e-09	45/152(29.61)	60	Keratin-associated protein 10-11 OS=Homo sapiens GN=KRTAP10-11 PE=1 SV=3
T3_Unigene_BMK.6291	sp|Q2QYE1|APY3_ORYSJ	0	308/453(67.99)	637	Probable apyrase 3 OS=Oryza sativa subsp. japonica GN=APY3 PE=2 SV=2
T3_Unigene_BMK.63107	sp|Q6ZQP7|YV021_HUMAN	1.49136e-11	66/185(35.68)	67	Uncharacterized protein LOC284861 OS=Homo sapiens PE=2 SV=1
T3_Unigene_BMK.63391	sp|Q8GRT8|PIP24_ORYSJ	6.43573e-38	65/101(64.36)	132	Aquaporin PIP2-4 OS=Oryza sativa subsp. japonica GN=PIP2-4 PE=2 SV=1
T3_Unigene_BMK.63439	sp|Q9LK03|PERK2_ARATH	4.07065e-06	63/217(29.03)	53	Proline-rich receptor-like protein kinase PERK2 OS=Arabidopsis thaliana GN=PERK2 PE=2 SV=3
T3_Unigene_BMK.6365	sp|Q9FUM8|HMT3_MAIZE	0	290/326(88.96)	588	Homocysteine S-methyltransferase 3 OS=Zea mays GN=HMT-3 PE=2 SV=1
T3_Unigene_BMK.63774	sp|P24465|C71A1_PERAE	1.72699e-36	73/154(47.40)	134	Cytochrome P450 71A1 OS=Persea americana GN=CYP71A1 PE=1 SV=2
T3_Unigene_BMK.63870	sp|Q6ZQP7|YV021_HUMAN	1.21703e-11	51/150(34.00)	67	Uncharacterized protein LOC284861 OS=Homo sapiens PE=2 SV=1
T3_Unigene_BMK.63961	sp|Q39705|ACCO2_DORSP	2.23997e-39	72/107(67.29)	140	1-aminocyclopropane-1-carboxylate oxidase 2 OS=Doritaenopsis sp. GN=ACO2 PE=2 SV=1
T3_Unigene_BMK.64098	sp|Q41852|RS21_MAIZE	4.48405e-46	72/81(88.89)	149	40S ribosomal protein S21 OS=Zea mays GN=RPS21 PE=3 SV=1
T3_Unigene_BMK.64459	sp|P0C230|PRT_PHOTU	2.43182e-12	45/91(49.45)	62	Protamine OS=Phorcus turbinatus PE=1 SV=1
T3_Unigene_BMK.64736	sp|Q00742|DHR15_WHEAT	1.58864e-36	68/93(73.12)	124	Dehydrin Rab15 OS=Triticum aestivum GN=RAB15 PE=2 SV=1
T3_Unigene_BMK.64803	sp|P12629|RK13_SPIOL	2.47488e-97	152/244(62.30)	294	50S ribosomal protein L13, chloroplastic OS=Spinacia oleracea GN=RPL13 PE=1 SV=1
T3_Unigene_BMK.64832	sp|Q8L5C6|XIP1_WHEAT	0	299/304(98.36)	629	Xylanase inhibitor protein 1 OS=Triticum aestivum GN=XIPI PE=1 SV=2
T3_Unigene_BMK.65175	sp|A8MUU9|YV023_HUMAN	1.18079e-19	136/446(30.49)	94	Putative uncharacterized protein ENSP00000383309 OS=Homo sapiens PE=5 SV=3
T3_Unigene_BMK.65208	sp|P37219|ASR2_SOLLC	1.18437e-45	79/137(57.66)	153	Abscisic stress-ripening protein 2 OS=Solanum lycopersicum GN=ASR2 PE=4 SV=1
T3_Unigene_BMK.65229	sp|Q07078|HSP83_ORYSJ	4.21243e-120	178/188(94.68)	358	Heat shock protein 81-3 OS=Oryza sativa subsp. japonica GN=HSP81-3 PE=2 SV=2
T3_Unigene_BMK.65550	sp|Q9LXA5|LRK91_ARATH	6.23489e-28	61/135(45.19)	113	L-type lectin-domain containing receptor kinase IX.1 OS=Arabidopsis thaliana GN=LECRK91 PE=2 SV=1
T3_Unigene_BMK.65566	sp|A3BNA1|FLP5_ORYSJ	5.52391e-42	71/106(66.98)	142	Flowering-promoting factor 1-like protein 5 OS=Oryza sativa subsp. japonica GN=Os07g0671000 PE=3 SV=1
T3_Unigene_BMK.65781	sp|P82900|NLT2G_WHEAT	2.77785e-28	50/92(54.35)	105	Non-specific lipid-transfer protein 2G OS=Triticum aestivum PE=1 SV=2
T3_Unigene_BMK.66073	sp|P27626|DIN1_RAPSA	2.43483e-34	65/117(55.56)	103	Senescence-associated protein DIN1 OS=Raphanus sativus GN=DIN1 PE=2 SV=1
T3_Unigene_BMK.66082	sp|Q6L4H4|Y5498_ORYSJ	7.211e-21	56/108(51.85)	91	AP2/ERF and B3 domain-containing protein Os05g0549800 OS=Oryza sativa subsp. japonica GN=Os05g0549800 PE=2 SV=1
T3_Unigene_BMK.66370	sp|C0ZYA5|IF2_RHOE4	3.31633e-19	74/233(31.76)	91	Translation initiation factor IF-2 OS=Rhodococcus erythropolis (strain PR4 / NBRC 100887) GN=infB PE=3 SV=1
T3_Unigene_BMK.66750	sp|Q0D5P8|PSBQ_ORYSJ	3.11463e-102	162/218(74.31)	301	Oxygen-evolving enhancer protein 3, chloroplastic OS=Oryza sativa subsp. japonica GN=Os07g0544800 PE=2 SV=1
T3_Unigene_BMK.66792	sp|Q10QA5|D14_ORYSJ	0	274/318(86.16)	531	Probable strigolactone esterase D14 OS=Oryza sativa subsp. japonica GN=D14 PE=1 SV=1
T3_Unigene_BMK.66926	sp|Q8BTI8|SRRM2_MOUSE	7.87733e-08	93/326(28.53)	57	Serine/arginine repetitive matrix protein 2 OS=Mus musculus GN=Srrm2 PE=1 SV=3
T3_Unigene_BMK.66930	sp|Q84UV8|NEC3_NICLS	1.50644e-77	124/253(49.01)	241	Bifunctional monodehydroascorbate reductase and carbonic anhydrase nectarin-3 OS=Nicotiana langsdorffii x Nicotiana sanderae GN=NEC3 PE=1 SV=1
T3_Unigene_BMK.66998	sp|Q9FJ45|GDL83_ARATH	1.53322e-52	89/203(43.84)	178	GDSL esterase/lipase At5g45910 OS=Arabidopsis thaliana GN=At5g45910 PE=2 SV=1
T3_Unigene_BMK.67000	sp|Q9FXJ2|GDL7_ARATH	6.72094e-38	65/142(45.77)	138	GDSL esterase/lipase At1g28580 OS=Arabidopsis thaliana GN=At1g28580 PE=2 SV=1
T3_Unigene_BMK.67067	sp|Q9FPQ6|GP1_CHLRE	2.70339e-31	75/195(38.46)	125	Vegetative cell wall protein gp1 OS=Chlamydomonas reinhardtii GN=GP1 PE=2 SV=1
T3_Unigene_BMK.67092	sp|P43400|MT1_WHEAT	1.93149e-53	75/75(100.00)	169	Metallothionein-like protein 1 OS=Triticum aestivum GN=ALI1 PE=2 SV=1
T3_Unigene_BMK.67143	sp|Q9ZV36|UXS6_ARATH	0	302/341(88.56)	622	UDP-glucuronic acid decarboxylase 6 OS=Arabidopsis thaliana GN=UXS6 PE=2 SV=1
T3_Unigene_BMK.67505	sp|P27322|HSP72_SOLLC	0	262/279(93.91)	521	Heat shock cognate 70 kDa protein 2 OS=Solanum lycopersicum GN=HSC-2 PE=1 SV=1
T3_Unigene_BMK.67660	sp|Q17RH7|TPRXL_HUMAN	7.80091e-08	39/93(41.94)	55	Putative protein TPRXL OS=Homo sapiens GN=TPRXL PE=5 SV=2
T3_Unigene_BMK.67693	sp|P42211|ASPRX_ORYSJ	2.37955e-138	193/223(86.55)	399	Aspartic proteinase OS=Oryza sativa subsp. japonica GN=RAP PE=2 SV=2
T3_Unigene_BMK.67769	sp|Q0JGY1|RL51_ORYSJ	1.40673e-83	124/142(87.32)	253	60S ribosomal protein L5-1 OS=Oryza sativa subsp. japonica GN=RPL5A PE=2 SV=1
